latitude,longitude
37.04,-76.4031
34.1285,-117.262
30.515,-91.1698
27.4344,-82.5554
41.9057,-87.7694
29.9235,-93.9075
41.6255,-87.4675
34.9899,-83.8782
42.4545,-73.2524
42.2382,-83.6247
41.7517,-87.5544
45.3127,-91.6552
41.0198,-74.0325
37.5541,-77.4366
41.8966,-83.7871
39.7613,-75.5398
29.6122,-95.4641
32.7136,-117.101
41.6869,-87.6341
41.5458,-81.5866
34.6805,-96.8496
40.9269,-74.1589
32.0816,-81.1187
41.6853,-83.5716
39.1395,-84.4962
32.0862,-81.12
41.6839,-87.6389
33.7858,-118.181
35.2597,-118.913
32.0462,-81.1089
32.0854,-81.1186
39.5795,-87.4611
47.5247,-122.375
34.9338,-95.7613
41.7514,-87.7088
40.0215,-75.165
41.699,-87.6875
34.0026,-118.292
34.9469,-120.437
41.8671,-87.6451
41.7685,-87.6676
38.9745,-92.2647
30.6224,-96.3164
41.877,-87.7353
26.5543,-81.6525
27.3608,-82.5407
39.2846,-76.6522
27.7311,-82.6406
34.7612,-92.3276
43.0733,-76.1626
38.0306,-84.448
34.2165,-119.193
41.8125,-87.6335
27.4805,-99.4664
41.8666,-87.7132
35.2477,-80.9083
37.4266,-77.6456
43.125,-88.0133
41.6663,-83.5357
41.8145,-87.6326
38.9538,-82.1543
41.4647,-81.5736
32.0472,-81.0814
40.4833,-89.002
37.521,-77.4418
42.1281,-72.75
34.1653,-97.1332
41.6979,-87.6284
29.4147,-98.65
39.7947,-79.5853
38.7001,-86.2223
33.4805,-112.143
35.9946,-78.8295
41.6447,-83.5673
39.8126,-89.6393
38.0266,-78.4796
29.9435,-90.0836
39.4709,-75.0113
37.042,-76.4258
41.714,-87.6433
41.8816,-87.7238
41.7972,-87.6929
38.0691,-97.9693
39.9409,-83.0711
42.9446,-85.6357
35.6786,-80.4824
35.9815,-78.8839
41.7838,-87.6064
35.7136,-89.0837
38.7793,-121.303
29.5447,-98.5138
30.3265,-81.6595
43.1906,-77.6388
39.8369,-75.3906
39.3375,-76.7012
41.6867,-87.6666
33.7455,-84.5086
36.254,-86.7721
30.3432,-81.716
33.7399,-117.894
36.7822,-76.1528
41.7665,-87.6703
41.8508,-87.7252
32.5586,-117.066
41.7666,-87.6712
29.8672,-95.4253
39.9538,-83.0514
40.7045,-74.0806
40.2312,-74.7746
41.8436,-87.6399
40.0329,-75.1619
38.1676,-85.6842
37.0601,-76.4091
32.054,-81.0756
42.2799,-89.1184
36.7213,-119.801
35.265,-80.8945
41.695,-87.5354
47.2059,-122.226
47.3579,-122.305
40.7795,-74.2232
38.6831,-90.2254
35.2008,-80.7611
30.2756,-81.7644
43.0326,-76.1809
38.7752,-77.0997
41.8439,-87.6597
41.4786,-81.6483
40.6387,-73.9473
41.8936,-87.7211
41.1742,-73.2125
39.1212,-88.5308
41.661,-87.5569
30.3728,-81.6897
34.6597,-92.3411
38.8984,-76.9466
38.8854,-76.926
46.7962,-92.0937
32.9747,-80.5929
41.756,-87.5861
44.9542,-123.025
33.56,-86.7719
41.7802,-87.6189
42.4473,-73.2469
32.4611,-93.7892
30.3292,-81.7017
41.9155,-87.7267
42.0885,-72.5681
40.2369,-74.7827
31.5927,-91.3603
41.7762,-87.7031
38.0195,-121.319
39.7973,-86.0641
37.4922,-77.4408
37.5469,-77.4157
39.8385,-86.2724
40.6115,-75.4719
43.1774,-77.5912
29.65,-95.3499
41.305,-95.9854
41.8935,-87.6575
25.969,-80.2627
38.6548,-90.2942
38.7341,-90.2736
34.6903,-92.3343
37.7788,-122.22
41.7813,-87.7132
42.9316,-85.6719
38.8212,-98.4734
41.7074,-87.6042
25.9452,-80.2602
40.2022,-74.7509
32.0501,-81.0623
40.7416,-111.876
43.144,-77.5946
41.9077,-87.7695
41.755,-87.5813
41.867,-87.6833
34.9271,-88.5159
30.4047,-82.0252
39.7936,-105.019
41.5733,-87.3477
39.9334,-82.9838
39.9725,-75.23
29.9441,-90.0736
40.2978,-76.8288
30.6073,-88.0755
40.6886,-73.9362
34.0166,-118.194
40.1866,-85.4153
39.3101,-76.6502
41.456,-81.5775
41.9154,-87.7352
25.9422,-80.1854
39.8274,-86.0803
37.1229,-76.5298
40.2255,-74.7547
30.2742,-91.2306
35.3417,-118.989
33.276,-112.496
41.5688,-81.5486
40.799,-96.6906
39.1768,-84.4394
29.9591,-90.0776
36.8437,-76.0007
35.9627,-78.9162
37.7138,-97.3022
38.8514,-76.9564
41.8801,-87.7714
40.3714,-79.8485
25.7452,-80.3191
41.5228,-93.6029
41.8273,-87.6297
38.2626,-85.8161
33.6733,-116.171
41.7678,-87.5879
28.5561,-81.4394
38.6647,-90.2535
41.7989,-87.7041
42.9039,-78.8626
42.3763,-71.1237
41.9157,-87.6898
32.6108,-117.048
39.0106,-94.4982
28.0087,-82.4116
34.7559,-92.3811
30.2371,-97.5808
32.0491,-81.0646
42.7435,-84.5569
41.5273,-88.1477
35.6241,-94.1585
42.9866,-85.6606
41.8535,-87.7102
25.5241,-80.4045
41.7626,-87.6897
36.8566,-76.2736
30.3715,-81.699
30.3977,-81.739
32.7674,-96.7604
34.7188,-92.3439
42.4378,-82.9831
41.9314,-87.7738
35.6619,-80.4845
33.7221,-117.895
27.7755,-80.6014
41.4612,-81.6074
41.533,-87.3265
39.7239,-75.6449
34.057,-84.626
41.7827,-87.6947
33.8535,-118.24
41.7734,-87.696
41.8257,-87.6102
41.7688,-87.6469
42.717,-87.8648
37.6468,-97.3349
43.0769,-87.9411
41.8652,-87.6566
45.5744,-122.563
34.5309,-82.6759
38.5942,-90.2195
41.9177,-87.7586
31.568,-97.1689
42.4878,-82.923
32.7131,-117.068
41.7752,-87.7523
41.77,-87.6907
38.6353,-90.4235
41.7429,-87.5442
32.4694,-93.7373
40.7079,-74.0857
41.7442,-87.5881
33.5781,-81.7382
39.7713,-86.1242
29.9819,-90.0442
41.4804,-87.693
36.1613,-96.0029
43.1109,-87.9663
28.5409,-81.4367
43.9822,-75.8993
30.0468,-89.9791
40.9651,-79.1874
37.3643,-121.907
35.9976,-78.8789
39.295,-76.5773
39.9366,-82.8941
42.7371,-84.539
35.9701,-83.9388
29.7164,-95.4889
39.6821,-104.841
33.6155,-112.182
42.464,-73.2526
41.7532,-87.7049
41.5109,-87.5874
40.4676,-79.9336
35.008,-89.8083
41.8581,-87.6536
40.7109,-74.0662
41.7288,-83.5809
34.0637,-118.197
35.0889,-85.1907
41.2887,-95.9878
41.6953,-86.2765
29.4161,-98.5559
38.6542,-90.2001
41.8841,-87.7013
39.7585,-75.5353
30.0236,-90.0236
40.1286,-87.595
29.4223,-98.4308
46.8603,-96.3046
39.8209,-89.6445
39.9338,-75.2143
36.8185,-76.3223
32.3199,-90.2017
28.4845,-81.4052
42.4862,-92.3472
39.0065,-92.318
33.8868,-83.0618
41.6868,-83.5399
37.0372,-76.3459
25.8282,-80.2227
41.9333,-87.7493
35.5631,-78.7247
37.8036,-85.9136
41.962,-87.6614
38.529,-121.466
33.7598,-84.4134
33.8352,-117.905
36.978,-76.4027
43.1345,-89.3839
36.0848,-86.7281
27.4491,-80.3479
39.7999,-104.757
41.8575,-87.6466
41.8577,-87.6466
26.6168,-80.0698
30.0197,-89.9861
40.4711,-89.0064
35.0325,-89.8717
32.7914,-83.6994
41.2531,-97.1249
39.1187,-84.5751
40.7153,-74.0691
35.2682,-118.911
40.671,-73.8634
42.635,-71.3054
38.9256,-77.0024
39.5528,-119.753
27.4603,-80.3539
38.801,-121.72
35.9342,-81.2391
34.2483,-84.4855
39.7532,-75.5423
38.5483,-82.8659
40.459,-79.9009
32.8721,-83.6578
40.412,-79.9909
40.9161,-74.1879
39.7798,-89.6205
32.4318,-93.7696
43.0697,-87.9332
38.7101,-90.2556
41.8702,-87.7186
33.4169,-82.0338
32.0834,-81.1142
30.3379,-81.6972
40.7188,-73.9751
42.7471,-84.5353
41.794,-87.6695
37.7099,-97.3195
35.138,-101.875
39.7794,-89.6336
41.7834,-87.6424
40.226,-74.7618
43.0699,-87.9733
41.7026,-87.5355
41.7841,-87.6155
41.8479,-87.7112
34.0499,-118.221
25.8521,-80.2093
29.9385,-90.0916
33.6356,-86.6798
29.875,-95.0635
36.9992,-76.3912
42.9768,-85.6853
42.2994,-71.7682
35.3046,-119.022
42.9312,-78.8314
28.5362,-81.409
37.004,-76.3832
38.486,-107.867
34.0094,-85.2568
25.8283,-80.2108
40.6881,-111.943
41.8558,-87.6761
32.4965,-84.9802
32.8627,-80.035
36.2359,-115.139
42.265,-89.0589
43.8047,-93.1809
41.8819,-87.7025
41.8919,-87.7064
38.0314,-121.295
42.2992,-71.0763
29.8896,-93.9269
41.2869,-95.939
38.589,-90.2357
40.6948,-73.6244
46.3771,-120.301
42.2373,-84.4004
38.0615,-84.5036
44.9992,-93.0711
41.7501,-88.3109
33.7268,-117.858
30.3305,-81.6981
33.6979,-84.2622
41.1092,-87.8697
29.371,-98.6145
36.2205,-95.9755
25.4625,-80.4709
41.7575,-87.6506
30.032,-95.4374
34.7879,-92.288
38.6002,-90.2249
35.2693,-80.7827
27.6714,-80.4159
29.6998,-95.4858
35.0437,-85.2709
44.0515,-88.5242
32.794,-96.7615
32.8408,-79.9587
36.2457,-86.7731
35.0293,-90.1
38.229,-85.7974
40.6762,-73.7579
38.2932,-77.4979
41.5295,-81.6333
28.729,-81.6031
39.2687,-76.6467
39.7924,-86.0328
34.8605,-118.208
42.4393,-83.0165
33.466,-112.146
35.0826,-89.9857
36.9007,-76.2425
28.5241,-81.4251
41.8833,-87.7505
35.3448,-119.049
32.8796,-111.731
35.0167,-90.0669
26.7044,-80.1213
41.8414,-87.6524
28.3741,-80.748
32.2208,-110.804
32.4127,-90.0989
41.8237,-87.6075
41.8961,-87.7485
32.8043,-80.0303
30.0137,-90.019
35.2036,-89.8888
37.9755,-84.5605
47.2599,-122.479
42.3982,-82.9274
42.3293,-83.0507
34.9301,-81.9245
29.9685,-90.1569
29.6887,-95.368
37.0354,-76.3521
25.567,-80.3773
25.5981,-80.3851
41.054,-85.1184
36.1149,-79.432
41.4425,-91.0621
41.7766,-87.6058
33.146,-80.2141
44.5284,-88.7276
41.5558,-81.5876
30.3829,-81.68
39.7662,-84.1643
43.0201,-76.16
41.7938,-87.6901
40.0973,-82.9811
44.3867,-88.7419
39.9562,-76.7353
25.838,-80.2211
35.6122,-77.3727
38.6611,-90.2167
40.2208,-74.749
38.9192,-77.0326
40.6794,-74.202
39.7428,-75.5438
36.2314,-86.7735
33.5488,-101.938
37.962,-87.5569
32.0798,-81.0954
41.5137,-81.6209
36.1595,-86.8242
30.2743,-82.1284
41.5532,-81.5555
41.1452,-81.6096
41.687,-87.6314
37.2852,-79.9645
34.6862,-92.3343
41.3049,-95.968
43.0972,-88.0098
42.2886,-89.0858
30.0002,-90.0477
33.3888,-104.542
41.2215,-80.7907
40.0409,-75.0984
39.3119,-76.6431
42.4148,-83.1471
42.6406,-83.2712
38.8541,-76.9732
37.7714,-122.196
36.7331,-119.726
42.4232,-83.1996
39.3107,-76.6544
35.9896,-83.8896
30.3344,-81.7023
43.0348,-89.4519
34.0751,-81.0225
33.6768,-84.3888
29.6398,-95.2581
30.3511,-81.6972
36.1578,-86.8301
40.4699,-80.0297
43.0389,-76.1621
42.2863,-71.7908
41.7261,-87.573
41.6217,-93.7428
32.0627,-81.1097
37.7557,-122.16
28.8053,-81.279
40.7356,-74.0764
45.4757,-122.571
37.6165,-121.012
32.4486,-83.7434
39.8126,-89.6447
41.8543,-87.6712
35.7391,-78.6089
29.6805,-95.3671
41.7645,-87.6942
41.7531,-87.5992
41.7458,-87.6002
43.1107,-88.0071
33.9588,-87.5685
29.8632,-95.4491
41.356,-82.1041
29.7489,-95.5695
40.8328,-73.9062
29.4405,-98.6434
39.9991,-75.1087
41.4597,-81.6214
42.9133,-78.8272
38.1666,-85.6811
40.3397,-79.8548
40.4123,-79.9914
25.786,-80.1979
40.476,-77.1338
43.1046,-89.3378
29.6502,-81.6637
41.7751,-87.6554
40.9186,-74.1619
38.6528,-90.2519
33.4011,-91.0482
41.9009,-87.7141
37.2797,-79.9568
29.9391,-90.0926
36.0605,-78.8899
39.9708,-82.9701
38.4406,-121.424
38.1853,-84.8202
40.4344,-104.711
41.895,-87.7458
39.2438,-84.5423
44.963,-93.0636
41.761,-87.6832
32.9352,-80.0693
41.858,-87.6713
40.8104,-73.9437
32.4793,-84.8912
35.138,-85.2377
35.948,-78.9239
38.5135,-89.9778
41.888,-71.3952
41.8856,-87.7432
25.7896,-80.2209
41.7821,-87.7304
41.7371,-87.5757
40.2679,-76.8611
39.0318,-94.4993
33.5282,-85.0133
31.119,-97.689
34.5758,-118.11
41.8396,-87.6512
41.7315,-88.2983
42.373,-88.1137
33.7837,-118.194
32.7952,-83.6713
42.3943,-83.1972
41.5329,-81.6018
37.2355,-93.3093
32.0611,-81.1087
46.2063,-119.134
42.9848,-71.4592
39.3138,-76.6355
39.7579,-89.624
41.122,-87.855
41.8989,-87.7336
41.7151,-87.5698
30.4407,-84.3176
43.017,-87.9225
42.3725,-87.8373
39.9345,-75.19
38.5842,-90.5106
39.3465,-76.5425
33.7554,-84.3386
30.4111,-81.7298
36.8244,-76.2621
40.5841,-111.91
30.3602,-81.5028
55.8808,-132.645
34.2609,-88.7375
40.2749,-76.862
37.819,-122.281
42.2523,-83.4838
41.1255,-85.0901
25.8996,-80.2375
35.2841,-77.9954
41.7685,-87.6664
43.088,-87.9436
30.3674,-89.0928
34.7564,-92.3987
39.1348,-84.4969
41.8445,-87.7198
38.663,-90.2771
36.0694,-80.2206
38.9859,-95.1714
41.873,-87.7492
47.9219,-122.259
33.4803,-112.221
40.6999,-73.6312
35.4351,-97.5613
42.5786,-87.831
42.3208,-71.0719
39.1834,-84.5655
41.8845,-87.7564
36.6006,-79.3941
41.3092,-72.9138
41.8676,-87.7083
39.8811,-85.9339
40.7104,-111.973
36.8201,-76.3245
41.9664,-87.6525
30.2842,-94.5295
33.9594,-80.9393
40.276,-76.8733
40.643,-112.014
32.8357,-83.6372
42.9519,-85.6417
41.7135,-87.5682
39.7329,-104.856
31.3118,-92.4143
35.6981,-77.5129
41.6482,-83.5574
42.992,-83.6451
41.4972,-81.6326
38.2324,-85.8124
41.9015,-87.7166
36.1152,-80.2332
41.6019,-87.3654
25.8164,-80.216
38.8831,-76.9962
40.7413,-73.9796
40.6759,-73.9502
42.3003,-89.0911
41.733,-87.5648
42.9392,-78.8348
42.4255,-83.0063
41.8461,-87.7124
38.7228,-90.2359
36.8175,-76.329
37.949,-121.269
41.876,-87.7433
36.1048,-79.4145
42.4442,-83.2193
36.1717,-94.1078
39.2864,-76.5984
29.9224,-90.0319
38.2009,-85.5712
41.8245,-87.702
36.1019,-85.5731
35.9291,-77.8146
32.4063,-87.0305
32.4543,-93.7872
36.6002,-79.4085
41.7037,-87.6074
33.5415,-86.726
36.9853,-76.4114
35.2687,-77.5924
37.5481,-77.419
41.705,-87.6555
35.1952,-101.789
37.5716,-77.4339
37.5355,-77.4116
30.313,-81.5352
42.0123,-87.6831
33.7283,-116.217
37.5219,-77.3999
35.9327,-89.9172
41.5085,-81.6457
41.0133,-85.1121
43.7744,-94.7171
41.0752,-85.1337
40.409,-79.8664
29.6598,-95.3443
40.4757,-80.036
25.6705,-80.4963
41.8937,-87.7114
38.0547,-84.5513
31.2509,-90.4571
41.8267,-87.6776
46.616,-120.53
41.7385,-87.6705
42.3337,-83.0512
35.0577,-89.8954
45.0169,-93.3083
40.7013,-111.966
39.9357,-75.1899
39.9444,-82.8714
30.0304,-89.9714
35.9382,-77.8383
31.1191,-97.7011
35.1003,-90.0095
41.5234,-81.6143
39.2078,-76.7318
36.5008,-86.8872
35.5501,-80.9963
39.1324,-84.5593
40.402,-79.9042
39.9492,-75.2416
37.0478,-113.576
39.9846,-75.1323
42.3059,-83.1335
41.7505,-87.6525
40.64,-75.3478
39.0446,-95.6335
33.5073,-86.8509
33.7596,-84.4213
38.1947,-85.8197
29.9683,-90.0535
47.8029,-96.8145
47.9711,-122.219
30.1285,-95.3678
41.4637,-81.7899
39.2179,-84.5915
41.3397,-72.9383
33.7281,-117.885
47.4809,-122.348
35.1372,-90.0333
37.5541,-77.4406
41.8729,-87.7352
40.1071,-85.6659
35.264,-80.88
35.0859,-96.3964
25.7773,-80.2164
35.9283,-84.043
38.8926,-76.9535
41.1787,-73.2088
32.7962,-83.6535
30.2528,-93.1867
39.3152,-76.6639
35.0503,-89.9005
30.3313,-81.6425
43.6841,-112.108
33.7899,-118.196
28.5779,-81.4586
38.2563,-85.8139
38.0053,-84.4286
38.2504,-85.8235
33.4211,-112.272
41.6992,-87.6063
35.3976,-118.974
38.5945,-121.407
37.2847,-77.2888
29.9758,-92.1175
42.4299,-83.2052
41.9265,-87.7625
38.6539,-80.6825
39.347,-76.689
42.2819,-83.3388
39.3378,-76.7004
41.4715,-81.6017
41.4673,-81.5651
41.4875,-81.6044
35.8116,-80.6158
35.0277,-89.8222
41.8906,-87.714
29.5513,-98.401
32.7581,-96.5539
36.1835,-86.8422
30.8423,-83.9803
41.7813,-87.6522
38.4123,-81.8631
32.7866,-83.6759
41.8804,-87.7582
35.314,-119.007
40.9691,-96.459
29.9307,-95.4835
41.8195,-87.6108
41.7145,-87.6265
36.0836,-115.033
39.0795,-121.531
28.5025,-81.4036
40.4039,-79.8622
38.9203,-76.8723
41.2959,-96.0059
41.7523,-87.6554
41.8802,-87.7724
44.0257,-116.957
39.2999,-76.6493
39.9743,-75.2267
41.8469,-87.6803
33.3961,-91.0541
29.7247,-95.5351
30.1587,-91.333
39.8457,-75.3847
38.5876,-83.1508
42.4114,-83.1918
39.3246,-76.5876
40.5725,-80.3087
39.8462,-75.3748
36.3178,-119.658
36.9427,-76.2493
40.2968,-78.911
41.7839,-87.6997
43.1839,-97.6378
47.2968,-122.345
39.5997,-94.7876
37.1529,-76.5758
36.7278,-119.737
41.9129,-87.6947
26.7982,-80.1068
36.2138,-95.9847
39.3586,-76.6099
41.7565,-88.2912
43.112,-87.9633
36.5411,-119.282
34.7177,-92.2841
43.0969,-83.7141
39.9343,-75.1898
39.8451,-75.3768
38.6659,-90.2885
39.4212,-76.3157
41.7321,-87.6654
34.7165,-92.286
38.5706,-90.273
26.6167,-81.713
41.838,-87.6487
33.5607,-86.9295
39.8406,-75.3881
25.8687,-80.2334
35.1394,-89.9661
42.2624,-71.8112
38.9325,-77.0204
41.5308,-81.5955
30.6555,-88.1554
32.3752,-87.0035
32.2616,-90.2552
36.715,-76.5826
41.8721,-87.7255
41.8718,-87.7161
41.7731,-87.6094
41.873,-87.6886
29.2351,-81.0637
37.1139,-76.5212
37.5107,-77.5042
35.0209,-90.0812
39.8598,-75.3507
39.0746,-108.524
39.9459,-75.24
35.1474,-89.9411
40.3966,-79.8413
28.699,-81.3751
41.8731,-87.7533
29.8839,-90.109
37.0722,-76.4576
42.2944,-85.5999
42.0035,-87.674
29.6384,-95.4975
36.9885,-76.4033
25.8307,-80.2299
40.6663,-73.8774
42.3696,-83.1847
42.3674,-83.1691
33.9245,-118.047
29.6671,-95.3371
38.4231,-122.744
36.0578,-79.7845
39.9612,-75.241
39.3403,-76.6651
29.9413,-90.0868
43.1026,-87.9627
28.8001,-81.2816
38.6629,-90.2525
38.671,-90.2093
37.7198,-81.2229
35.7001,-80.4368
43.0106,-76.1574
41.914,-87.6992
36.191,-80.2428
27.8978,-81.8326
30.3899,-97.702
38.6619,-90.2138
38.6718,-90.2192
35.9673,-79.9912
41.8463,-87.7075
40.5906,-111.895
42.9018,-78.8327
41.7989,-87.6745
34.7405,-92.3871
34.6711,-92.4188
35.0494,-89.9042
40.689,-75.2298
43.1192,-87.9587
44.1003,-70.2142
34.7418,-92.3272
37.7341,-122.391
36.0573,-79.8626
41.453,-81.6159
30.0223,-90.0118
29.5228,-98.3202
35.2447,-80.9181
34.0618,-118.265
40.6398,-75.3469
29.8231,-95.3185
33.4499,-94.0865
26.7936,-80.0587
47.5247,-122.315
36.7058,-119.791
36.1602,-86.8141
32.4252,-93.7631
39.7551,-75.5404
30.333,-81.7101
36.3746,-79.6779
33.4454,-86.9287
33.5513,-112.152
29.7114,-95.6047
29.0206,-81.3173
39.957,-75.2256
30.3457,-81.5733
29.7321,-95.3563
41.9076,-87.67
37.0264,-76.4148
40.8623,-81.4421
41.8571,-87.7188
41.4698,-81.7043
40.6854,-112.025
41.6519,-87.5288
36.9898,-76.3926
39.9502,-75.165
39.2897,-76.6439
29.6825,-95.4771
28.662,-81.5176
36.1189,-95.8296
40.6005,-75.4895
29.9435,-90.097
37.0433,-76.3812
34.0676,-117.95
33.5306,-86.7216
41.8131,-87.7006
39.1037,-76.9391
37.9955,-87.5359
29.6815,-95.5505
29.6713,-95.3273
41.6226,-93.5944
35.5077,-97.4944
41.8961,-87.7484
43.0429,-87.9476
39.921,-82.8474
33.5312,-112.16
41.6208,-87.6478
42.2797,-89.0924
40.8139,-73.9183
41.9765,-87.6578
38.0417,-84.4441
42.3914,-83.1167
36.0519,-86.6477
33.4088,-86.7323
32.3408,-86.3011
37.0949,-76.4241
39.3121,-76.5952
39.8439,-75.3773
36.6934,-119.799
29.9381,-90.0878
39.7683,-104.953
39.8311,-86.086
38.2469,-76.4881
39.2854,-76.6565
35.7788,-78.6131
35.2622,-90.0313
41.8954,-87.7187
39.2861,-76.6726
38.0617,-84.5059
41.9125,-87.6876
33.1918,-87.5775
35.216,-80.7926
34.5691,-79.536
26.7513,-80.0578
41.6273,-87.485
43.0938,-87.9282
46.2411,-119.063
33.5224,-84.2305
29.9175,-90.0942
29.7739,-95.3022
32.4818,-93.7367
35.3886,-94.3924
39.2809,-76.645
33.3919,-112.169
32.6751,-97.1994
33.2304,-80.2688
27.8391,-82.7037
33.4328,-94.0655
33.429,-93.943
25.7694,-80.2391
34.6312,-79.0042
32.442,-99.7294
31.89,-85.1554
38.5218,-121.428
41.7406,-72.684
30.0065,-95.4217
33.5819,-112.134
41.8286,-87.6206
39.3658,-77.5327
35.3731,-118.963
26.9275,-80.208
41.9653,-88.3623
28.4326,-81.2454
39.1008,-84.304
34.4687,-82.5412
36.1361,-115.136
33.5939,-85.8466
36.1804,-86.6023
39.1823,-75.6695
36.1001,-115.279
27.9059,-82.0003
42.9623,-85.6602
39.1744,-86.5283
31.0978,-85.7002
41.2783,-75.8567
46.21,-119.158
36.0296,-80.0018
42.4026,-83.1436
38.3995,-81.8997
39.2346,-76.5981
34.0737,-102.534
29.0168,-80.9431
38.0585,-84.4864
40.9598,-73.8706
33.0079,-95.717
37.8807,-91.7539
27.1524,-80.1866
26.0387,-80.1506
29.8818,-95.3445
29.2506,-94.8542
47.3347,-122.122
29.3992,-98.414
28.5128,-81.3328
40.8021,-124.164
47.6842,-121.925
33.4715,-82.0892
38.861,-75.3857
37.9159,-122.305
33.7107,-117.902
39.2684,-76.6506
47.1082,-122.174
42.3412,-122.861
29.9971,-90.1743
30.7109,-95.0754
41.6671,-83.5342
29.3793,-98.5109
32.7508,-96.2756
47.88,-122.249
35.8295,-86.3811
61.5188,-160.355
30.4276,-91.1367
36.1045,-95.8884
43.1492,-76.1229
38.5955,-90.2285
34.5982,-98.4512
25.7716,-80.2114
35.5526,-84.4512
29.4648,-98.5517
25.8474,-80.2419
29.2036,-81.039
27.9219,-82.7256
42.9883,-83.6951
45.4895,-122.594
31.2075,-81.3757
32.4553,-99.7979
29.6526,-95.3096
42.3455,-122.902
32.4583,-93.78
34.1111,-80.9106
40.5159,-111.944
39.0369,-94.4414
35.027,-114.597
41.6845,-76.5252
40.7633,-82.5137
48.0138,-122.064
29.6793,-95.315
40.0422,-75.0585
39.2097,-84.5576
35.031,-76.693
38.0032,-122.128
40.2995,-78.9116
39.882,-86.5434
40.8834,-73.8596
37.4891,-87.1395
29.5972,-95.7862
26.2057,-98.3756
40.8791,-79.2448
36.7159,-108.181
29.82,-95.4609
30.3529,-91.1233
42.2531,-84.3957
36.0636,-115.083
32.7333,-97.4793
43.0645,-124.138
39.0779,-76.8515
36.038,-115.068
29.8743,-95.4212
32.7178,-96.7997
40.2688,-76.8616
29.456,-98.5561
28.4785,-81.4209
28.0905,-97.8319
26.6314,-81.8509
28.1022,-82.5511
42.0186,-91.7634
27.9468,-82.4778
32.007,-81.1008
35.0759,-89.9063
36.177,-95.998
29.9941,-95.0943
34.7385,-96.7807
40.0282,-75.0882
39.9535,-83.0337
31.8373,-86.6164
29.975,-95.6808
29.9524,-95.5932
31.5854,-84.1806
30.3863,-86.3996
30.0871,-94.1175
34.0414,-118.886
32.4398,-93.709
33.6498,-86.5391
32.876,-83.6929
33.6346,-85.8256
33.2582,-81.3615
39.3958,-84.5048
25.9,-97.4561
42.5535,-82.889
38.6463,-90.2286
36.7916,-92.7926
34.816,-86.9087
47.1719,-122.434
30.0211,-95.5239
38.615,-90.2482
40.3825,-79.9793
28.0614,-82.3023
37.976,-122.036
35.3517,-78.4765
39.7727,-101.806
33.3206,-86.985
28.5792,-81.5727
25.8147,-80.1945
32.4388,-93.7736
39.9212,-75.2371
40.4579,-80.0452
42.4291,-83.2727
33.7899,-84.3893
33.5966,-83.8312
42.9012,-85.7284
34.1476,-80.8914
41.8951,-87.7704
38.669,-104.685
32.3805,-90.186
41.4822,-81.9239
33.68,-86.2129
40.0258,-75.1328
39.9857,-75.2475
29.0524,-82.0423
27.9736,-82.4488
34.7673,-80.228
41.3118,-72.8996
39.9668,-82.9737
38.3834,-81.8489
34.2663,-85.1527
35.0116,-85.2808
30.108,-94.1122
28.2269,-82.3765
41.3336,-89.3052
33.5037,-80.4945
38.7967,-76.5913
30.2411,-93.1684
34.0807,-117.72
33.4023,-87.0027
42.7829,-86.1002
32.2774,-90.2392
36.1585,-86.6402
40.5594,-122.317
46.59,-120.57
32.0683,-92.0944
26.1553,-97.8827
30.3366,-81.721
29.6893,-95.5538
42.506,-83.0284
47.7374,-122.638
35.5917,-82.5606
29.727,-95.3373
44.1051,-69.8933
43.2172,-86.2374
39.8542,-83.1893
29.4372,-98.461
34.8454,-82.9914
40.5474,-74.5915
29.9816,-95.7043
28.0802,-82.41
38.1041,-122.262
35.1711,-89.9839
35.4587,-84.619
28.5116,-81.4115
38.7395,-90.2744
28.5995,-81.4543
40.4723,-80.0158
41.5711,-81.5694
30.7278,-88.113
41.4806,-81.7804
47.6191,-122.327
40.1731,-74.9924
32.8015,-97.187
32.2931,-90.1985
34.0832,-86.5882
36.2359,-115.062
35.214,-80.7716
39.6369,-84.2201
36.0748,-115.279
38.2672,-122.034
34.7716,-114.486
40.0236,-75.1269
40.5172,-75.3674
39.9993,-75.0996
39.9724,-84.283
39.0006,-81.9786
40.0374,-76.3168
41.113,-80.5865
27.6744,-80.4185
38.0355,-121.332
27.8284,-82.6797
39.9358,-75.2916
30.714,-88.193
29.5014,-98.3465
40.5334,-111.933
30.2295,-81.7767
36.9941,-84.0918
29.6595,-95.3152
40.6123,-74.0008
28.1277,-82.693
38.6422,-121.434
37.4993,-91.8571
29.965,-90.0673
38.7538,-90.1931
40.7958,-81.5568
42.3581,-83.197
27.3525,-82.5047
36.9797,-79.8465
39.1718,-84.4166
35.7992,-96.3872
44.5344,-122.916
33.1396,-117.065
34.5,-79.1024
36.1735,-86.6022
29.7983,-95.7236
33.5986,-83.8619
33.7814,-84.4921
47.1719,-122.295
35.4821,-97.5511
33.0661,-117.016
36.0128,-106.13
34.7072,-92.2112
45.5046,-122.494
30.5234,-91.1808
27.6724,-97.3888
38.6768,-90.2764
41.2561,-95.9325
33.0021,-80.1246
38.6529,-90.2764
31.4673,-110.183
29.5954,-95.4801
36.0771,-80.3128
40.652,-74.2214
32.4988,-93.7754
30.7513,-88.2051
34.8583,-90.1839
41.47,-82.1693
